target_time_s,saved_set,saved_time_s,svar_index,bin_index,radial_depth_percent_start,radial_depth_percent_end,radial_depth_mm_start,radial_depth_mm_end,raw_max_value,plotted_max_value,interpolated,nodal_sample_count
2,112,2,1,69,68,69,0.863600,0.876300,0.0031560906209051609,0.0031560906209051609,0,303
2,112,2,1,70,69,70,0.876300,0.889000,,0.0028581557562574744,1,0
2,112,2,1,71,70,71,0.889000,0.901700,0.0025602208916097879,0.0025602208916097879,0,303
2,112,2,1,72,71,72,0.901700,0.914400,0.0020716318394988775,0.0020716318394988775,0,303
2,112,2,1,73,72,73,0.914400,0.927100,,0.0018719052604865283,1,0
2,112,2,1,74,73,74,0.927100,0.939800,0.001672178681474179,0.001672178681474179,0,303
2,112,2,1,75,74,75,0.939800,0.952500,0.0013465341180562973,0.0013465341180562973,0,101
2,112,2,1,76,75,76,0.952500,0.965200,0.0013465341180562973,0.0013465341180562973,0,202
2,112,2,1,77,76,77,0.965200,0.977900,0.0010818016016855836,0.0010818016016855836,0,303
2,112,2,1,78,77,78,0.977900,0.990600,,0.00097448719316162169,1,0
2,112,2,1,79,78,79,0.990600,1.003300,0.00086717278463765979,0.00086717278463765979,0,303
2,112,2,1,80,79,80,1.003300,1.016000,0.00069362393696792424,0.00069362393696792424,0,303
2,112,2,1,81,80,81,1.016000,1.028700,,0.00062363703909795731,1,0
2,112,2,1,82,81,82,1.028700,1.041400,0.00055365014122799039,0.00055365014122799039,0,303
2,112,2,1,83,82,83,1.041400,1.054100,0.00044103288382757455,0.00044103288382757455,0,303
2,112,2,1,84,83,84,1.054100,1.066800,,0.00039583569741807878,1,0
2,112,2,1,85,84,85,1.066800,1.079500,0.00035063851100858301,0.00035063851100858301,0,303
2,112,2,1,86,85,86,1.079500,1.092200,0.00027824392600450665,0.00027824392600450665,0,303
2,112,2,1,87,86,87,1.092200,1.104900,,0.00024931462030508555,1,0
2,112,2,1,88,87,88,1.104900,1.117600,0.00022038531460566446,0.00022038531460566446,0,303
2,112,2,1,89,88,89,1.117600,1.130300,,0.00019730825806618668,1,0
2,112,2,1,90,89,90,1.130300,1.143000,0.0001742312015267089,0.0001742312015267089,0,303
2,112,2,1,91,90,91,1.143000,1.155700,0.00013749767822446302,0.00013749767822446302,0,303
2,112,2,1,92,91,92,1.155700,1.168400,,0.000122915205793106,1,0
2,112,2,1,93,92,93,1.168400,1.181100,0.00010833273336174898,0.00010833273336174898,0,303
2,112,2,1,94,93,94,1.181100,1.193800,8.5230542026693001e-05,8.5230542026693001e-05,0,303
2,112,2,1,95,94,95,1.193800,1.206500,,7.610048669448588e-05,1,0
2,112,2,1,96,95,96,1.206500,1.219200,6.6970431362278759e-05,6.6970431362278759e-05,0,303
2,112,2,1,97,96,97,1.219200,1.231900,5.2566518206731416e-05,5.2566518206731416e-05,0,303
2,112,2,1,98,97,98,1.231900,1.244600,,4.689592697104672e-05,1,0
2,112,2,1,99,98,99,1.244600,1.257300,4.1225335735362023e-05,4.1225335735362023e-05,0,303
2,112,2,1,100,99,100,1.257300,1.270000,3.3974461985053495e-05,3.3974461985053495e-05,0,303
3,132,3,1,1,0,1,0.000000,0.012700,0.99379020929336548,0.99379020929336548,0,303
3,132,3,1,2,1,2,0.012700,0.025400,0.99221229553222656,0.99221229553222656,0,303
3,132,3,1,3,2,3,0.025400,0.038100,,0.98998773097991943,1,0
3,132,3,1,4,3,4,0.038100,0.050800,0.9877631664276123,0.9877631664276123,0,303
3,132,3,1,5,4,5,0.050800,0.063500,0.98398542404174805,0.98398542404174805,0,303
3,132,3,1,6,5,6,0.063500,0.076200,,0.98096486926078796,1,0
3,132,3,1,7,6,7,0.076200,0.088900,0.97794431447982788,0.97794431447982788,0,303
3,132,3,1,8,7,8,0.088900,0.101600,0.97020158171653748,0.97020158171653748,0,303
3,132,3,1,9,8,9,0.101600,0.114300,,0.96533586084842682,1,0
3,132,3,1,10,9,10,0.114300,0.127000,0.96047013998031616,0.96047013998031616,0,303
3,132,3,1,11,10,11,0.127000,0.139700,0.94847196340560913,0.94847196340560913,0,303
3,132,3,1,12,11,12,0.139700,0.152400,,0.9412127286195755,1,0
3,132,3,1,13,12,13,0.152400,0.165100,0.93395349383354187,0.93395349383354187,0,303
3,132,3,1,14,13,14,0.165100,0.177800,,0.92532722651958466,1,0
3,132,3,1,15,14,15,0.177800,0.190500,0.91670095920562744,0.91670095920562744,0,303
3,132,3,1,16,15,16,0.190500,0.203200,0.89655578136444092,0.89655578136444092,0,303
3,132,3,1,17,16,17,0.203200,0.215900,,0.88499216735363007,1,0
3,132,3,1,18,17,18,0.215900,0.228600,0.87342855334281921,0.87342855334281921,0,303
3,132,3,1,19,18,19,0.228600,0.241300,0.84731236100196838,0.84731236100196838,0,303
3,132,3,1,20,19,20,0.241300,0.254000,,0.8328009694814682,1,0
3,132,3,1,21,20,21,0.254000,0.266700,0.81828957796096802,0.81828957796096802,0,303
3,132,3,1,22,21,22,0.266700,0.279400,0.78653445839881897,0.78653445839881897,0,303
3,132,3,1,23,22,23,0.279400,0.292100,,0.76942180097103119,1,0
3,132,3,1,24,23,24,0.292100,0.304800,0.75230914354324341,0.75230914354324341,0,303
3,132,3,1,25,24,25,0.304800,0.317500,0.71595585346221924,0.71595585346221924,0,303
3,132,3,1,26,25,26,0.317500,0.330200,,0.69691972434520721,1,0
3,132,3,1,27,26,27,0.330200,0.342900,0.67788359522819519,0.67788359522819519,0,303
3,132,3,1,28,27,28,0.342900,0.355600,,0.65821656584739685,1,0
3,132,3,1,29,28,29,0.355600,0.368300,0.63854953646659851,0.63854953646659851,0,303
3,132,3,1,30,29,30,0.368300,0.381000,0.59843781590461731,0.59843781590461731,0,303
3,132,3,1,31,30,31,0.381000,0.393700,,0.57823887467384338,1,0
3,132,3,1,32,31,32,0.393700,0.406400,0.55803993344306946,0.55803993344306946,0,303
3,132,3,1,33,32,33,0.406400,0.419100,0.51783311367034912,0.51783311367034912,0,303
3,132,3,1,34,33,34,0.419100,0.431800,,0.49804855138063431,1,0
3,132,3,1,35,34,35,0.431800,0.444500,0.47826398909091949,0.47826398909091949,0,303
3,132,3,1,36,35,36,0.444500,0.457200,0.43973323702812195,0.43973323702812195,0,303
3,132,3,1,37,36,37,0.457200,0.469900,,0.42116023600101471,1,0
3,132,3,1,38,37,38,0.469900,0.482600,0.40258723497390747,0.40258723497390747,0,303
3,132,3,1,39,38,39,0.482600,0.495300,,0.3848450779914856,1,0
3,132,3,1,40,39,40,0.495300,0.508000,0.36710292100906372,0.36710292100906372,0,303
3,132,3,1,41,40,41,0.508000,0.520700,0.3334764689207077,0.3334764689207077,0,303
3,132,3,1,42,41,42,0.520700,0.533400,,0.31765881180763245,1,0
3,132,3,1,43,42,43,0.533400,0.546100,0.30184115469455719,0.30184115469455719,0,303
3,132,3,1,44,43,44,0.546100,0.558800,0.2722768634557724,0.2722768634557724,0,303
3,132,3,1,45,44,45,0.558800,0.571500,,0.25854673609137535,1,0
3,132,3,1,46,45,46,0.571500,0.584200,0.2448166087269783,0.2448166087269783,0,303
3,132,3,1,47,46,47,0.584200,0.596900,0.21945415437221527,0.21945415437221527,0,303
3,132,3,1,48,47,48,0.596900,0.609600,,0.20780219510197639,1,0
3,132,3,1,49,48,49,0.609600,0.622300,0.19615023583173752,0.19615023583173752,0,303
3,132,3,1,50,49,50,0.622300,0.635000,0.17484001070261002,0.17484001070261002,0,303
3,132,3,1,51,50,51,0.635000,0.647700,,0.16513922810554504,1,0
3,132,3,1,52,51,52,0.647700,0.660400,0.15543844550848007,0.15543844550848007,0,303
3,132,3,1,53,52,53,0.660400,0.673100,,0.14664197713136673,1,0
3,132,3,1,54,53,54,0.673100,0.685800,0.13784550875425339,0.13784550875425339,0,303
3,132,3,1,55,54,55,0.685800,0.698500,0.12195145338773727,0.12195145338773727,0,303
3,132,3,1,56,55,56,0.698500,0.711200,,0.11479654349386692,1,0
3,132,3,1,57,56,57,0.711200,0.723900,0.10764163359999657,0.10764163359999657,0,303
3,132,3,1,58,57,58,0.723900,0.736600,0.09479951485991478,0.09479951485991478,0,303
3,132,3,1,59,58,59,0.736600,0.749300,,0.089054238051176071,1,0
3,132,3,1,60,59,60,0.749300,0.762000,0.083308961242437363,0.083308961242437363,0,303
3,132,3,1,61,60,61,0.762000,0.774700,0.073056738823652267,0.073056738823652267,0,303
3,132,3,1,62,61,62,0.774700,0.787400,,0.068495219573378563,1,0
3,132,3,1,63,62,63,0.787400,0.800100,0.063933700323104858,0.063933700323104858,0,303
3,132,3,1,64,63,64,0.800100,0.812800,,0.059884656220674515,1,0
3,132,3,1,65,64,65,0.812800,0.825500,0.055835612118244171,0.055835612118244171,0,303
3,132,3,1,66,65,66,0.825500,0.838200,0.048663841560482979,0.048663841560482979,0,303
3,132,3,1,67,66,67,0.838200,0.850900,,0.045494232326745987,1,0
3,132,3,1,68,67,68,0.850900,0.863600,0.042324623093008995,0.042324623093008995,0,303
3,132,3,1,69,68,69,0.863600,0.876300,0.036731638014316559,0.036731638014316559,0,303
3,132,3,1,70,69,70,0.876300,0.889000,,0.034270442556589842,1,0
3,132,3,1,71,70,71,0.889000,0.901700,0.031809247098863125,0.031809247098863125,0,303
3,132,3,1,72,71,72,0.901700,0.914400,0.027488104999065399,0.027488104999065399,0,303
3,132,3,1,73,72,73,0.914400,0.927100,,0.025596199091523886,1,0
3,132,3,1,74,73,74,0.927100,0.939800,0.023704293183982372,0.023704293183982372,0,303
3,132,3,1,75,74,75,0.939800,0.952500,0.020399173721671104,0.020399173721671104,0,101
3,132,3,1,76,75,76,0.952500,0.965200,0.020399173721671104,0.020399173721671104,0,202
3,132,3,1,77,76,77,0.965200,0.977900,0.017519199289381504,0.017519199289381504,0,303
3,132,3,1,78,77,78,0.977900,0.990600,,0.01626744051463902,1,0
3,132,3,1,79,78,79,0.990600,1.003300,0.015015681739896536,0.015015681739896536,0,303
3,132,3,1,80,79,80,1.003300,1.016000,0.012844541110098362,0.012844541110098362,0,303
3,132,3,1,81,80,81,1.016000,1.028700,,0.011905281338840723,1,0
3,132,3,1,82,81,82,1.028700,1.041400,0.010966021567583084,0.010966021567583084,0,303
3,132,3,1,83,82,83,1.041400,1.054100,0.0093444027006626129,0.0093444027006626129,0,303
3,132,3,1,84,83,84,1.054100,1.066800,,0.0086460537277162075,1,0
3,132,3,1,85,84,85,1.066800,1.079500,0.0079477047547698021,0.0079477047547698021,0,303
3,132,3,1,86,85,86,1.079500,1.092200,0.0067474010866135359,0.0067474010866135359,0,303
3,132,3,1,87,86,87,1.092200,1.104900,,0.0062327637569978833,1,0
3,132,3,1,88,87,88,1.104900,1.117600,0.0057181264273822308,0.0057181264273822308,0,303
3,132,3,1,89,88,89,1.117600,1.130300,,0.0052777657983824611,1,0
3,132,3,1,90,89,90,1.130300,1.143000,0.0048374051693826914,0.0048374051693826914,0,303
3,132,3,1,91,90,91,1.143000,1.155700,0.0040853829123079777,0.0040853829123079777,0,303
3,132,3,1,92,91,92,1.155700,1.168400,,0.003764981054700911,1,0
3,132,3,1,93,92,93,1.168400,1.181100,0.0034445791970938444,0.0034445791970938444,0,303
3,132,3,1,94,93,94,1.181100,1.193800,0.0028996487380936742,0.0028996487380936742,0,303
3,132,3,1,95,94,95,1.193800,1.206500,,0.0026684048352763057,1,0
3,132,3,1,96,95,96,1.206500,1.219200,0.0024371609324589372,0.0024371609324589372,0,303
3,132,3,1,97,96,97,1.219200,1.231900,0.0020453974138945341,0.0020453974138945341,0,303
3,132,3,1,98,97,98,1.231900,1.244600,,0.0018797795055434108,1,0
3,132,3,1,99,98,99,1.244600,1.257300,0.0017141615971922874,0.0017141615971922874,0,303
3,132,3,1,100,99,100,1.257300,1.270000,0.0014887610450387001,0.0014887610450387001,0,303
4,152,4,1,1,0,1,0.000000,0.012700,0.99490988254547119,0.99490988254547119,0,303
4,152,4,1,2,1,2,0.012700,0.025400,0.99321803450584412,0.99321803450584412,0,303
4,152,4,1,3,2,3,0.025400,0.038100,,0.99189183115959167,1,0
