target_time_s,saved_set,saved_time_s,svar_index,bin_index,radial_depth_percent_start,radial_depth_percent_end,radial_depth_mm_start,radial_depth_mm_end,raw_max_value,plotted_max_value,interpolated,nodal_sample_count
3,72,2.9856169387671674,1,52,51,52,1.295400,1.320800,0.0078855316387489438,0.0078855316387489438,0,6664
3,72,2.9856169387671674,1,53,52,53,1.320800,1.346200,0.0066798194544389847,0.0066798194544389847,0,187
3,72,2.9856169387671674,1,54,53,54,1.346200,1.371600,0.0047304592153523117,0.0047304592153523117,0,340
3,72,2.9856169387671674,1,55,54,55,1.371600,1.397000,0.0036713508889079094,0.0036713508889079094,0,408
3,72,2.9856169387671674,1,56,55,56,1.397000,1.422400,0.0057538183949266868,0.0057538183949266868,0,323
3,72,2.9856169387671674,1,57,56,57,1.422400,1.447800,0.0022787236812291667,0.0022787236812291667,0,357
3,72,2.9856169387671674,1,58,57,58,1.447800,1.473200,0.0018998835876118392,0.0018998835876118392,0,850
3,72,2.9856169387671674,1,59,58,59,1.473200,1.498600,0.0038669100176775828,0.0038669100176775828,0,3094
3,72,2.9856169387671674,1,60,59,60,1.498600,1.524000,0.0011367766419425607,0.0011367766419425607,0,7820
3,72,2.9856169387671674,1,61,60,61,1.524000,1.549400,0.00085310236318036914,0.00085310236318036914,0,6341
3,72,2.9856169387671674,1,62,61,62,1.549400,1.574800,0.00067181437407271005,0.00067181437407271005,0,4947
3,72,2.9856169387671674,1,63,62,63,1.574800,1.600200,0.00049515362843521871,0.00049515362843521871,0,6528
3,72,2.9856169387671674,1,64,63,64,1.600200,1.625600,0.00038330346797010861,0.00038330346797010861,0,8381
3,72,2.9856169387671674,1,65,64,65,1.625600,1.651000,0.00029088159135426395,0.00029088159135426395,0,51
3,72,2.9856169387671674,1,66,65,66,1.651000,1.676400,0.00022940116468816996,0.00022940116468816996,0,153
3,72,2.9856169387671674,1,67,66,67,1.676400,1.701800,0.00014585078497475479,0.00014585078497475479,0,51
3,72,2.9856169387671674,1,68,67,68,1.701800,1.727200,0.00011013652419933351,0.00011013652419933351,0,136
3,72,2.9856169387671674,1,69,68,69,1.727200,1.752600,9.3236041266209213e-05,9.3236041266209213e-05,0,187
3,72,2.9856169387671674,1,70,69,70,1.752600,1.778000,7.7674207932432179e-05,7.7674207932432179e-05,0,170
3,72,2.9856169387671674,1,71,70,71,1.778000,1.803400,0.00018246772606289596,0.00018246772606289596,0,1394
3,72,2.9856169387671674,1,72,71,72,1.803400,1.828800,4.6140486847434656e-05,4.6140486847434656e-05,0,4624
3,72,2.9856169387671674,1,73,72,73,1.828800,1.854200,3.1608385370418546e-05,3.1608385370418546e-05,0,8840
3,72,2.9856169387671674,1,74,73,74,1.854200,1.879600,2.4750940247031396e-05,2.4750940247031396e-05,0,5933
3,72,2.9856169387671674,1,75,74,75,1.879600,1.905000,1.9530608096829382e-05,1.9530608096829382e-05,0,7259
3,72,2.9856169387671674,1,76,75,76,1.905000,1.930400,1.4359566239363631e-05,1.4359566239363631e-05,0,9214
3,72,2.9856169387671674,1,77,76,77,1.930400,1.955800,8.1103241313940089e-06,8.1103241313940089e-06,0,17
3,72,2.9856169387671674,1,78,77,78,1.955800,1.981200,,6.6419497632826584e-06,1,0
3,72,2.9856169387671674,1,79,78,79,1.981200,2.006600,,5.1735753951713079e-06,1,0
3,72,2.9856169387671674,1,80,79,80,2.006600,2.032000,3.7052010270599565e-06,3.7052010270599565e-06,0,102
3,72,2.9856169387671674,1,81,80,81,2.032000,2.057400,3.1935975016494921e-06,3.1935975016494921e-06,0,119
3,72,2.9856169387671674,1,82,81,82,2.057400,2.082800,2.3833837644815504e-06,2.3833837644815504e-06,0,68
3,72,2.9856169387671674,1,83,82,83,2.082800,2.108200,6.8336915887812209e-06,6.8336915887812209e-06,0,17
3,72,2.9856169387671674,1,84,83,84,2.108200,2.133600,5.4854155109751447e-06,5.4854155109751447e-06,0,272
3,72,2.9856169387671674,1,85,84,85,2.133600,2.159000,1.1607293615156777e-06,1.1607293615156777e-06,0,595
3,72,2.9856169387671674,1,86,85,86,2.159000,2.184400,8.9622513854692443e-07,8.9622513854692443e-07,0,8636
3,72,2.9856169387671674,1,87,86,87,2.184400,2.209800,7.0726410683619179e-07,7.0726410683619179e-07,0,15708
3,72,2.9856169387671674,1,88,87,88,2.209800,2.235200,5.3892219042950273e-07,5.3892219042950273e-07,0,11900
3,72,2.9856169387671674,1,89,88,89,2.235200,2.260600,4.0152561098238948e-07,4.0152561098238948e-07,0,34
3,72,2.9856169387671674,1,90,89,90,2.260600,2.286000,,3.708903338793913e-07,1,0
3,72,2.9856169387671674,1,91,90,91,2.286000,2.311400,,3.4025505677639312e-07,1,0
3,72,2.9856169387671674,1,92,91,92,2.311400,2.336800,,3.0961977967339493e-07,1,0
3,72,2.9856169387671674,1,93,92,93,2.336800,2.362200,,2.7898450257039675e-07,1,0
3,72,2.9856169387671674,1,94,93,94,2.362200,2.387600,,2.4834922546739857e-07,1,0
3,72,2.9856169387671674,1,95,94,95,2.387600,2.413000,,2.1771394836440033e-07,1,0
3,72,2.9856169387671674,1,96,95,96,2.413000,2.438400,,1.8707867126140215e-07,1,0
3,72,2.9856169387671674,1,97,96,97,2.438400,2.463800,,1.5644339415840397e-07,1,0
3,72,2.9856169387671674,1,98,97,98,2.463800,2.489200,,1.2580811705540579e-07,1,0
3,72,2.9856169387671674,1,99,98,99,2.489200,2.514600,,9.5172839952407604e-08,1,0
3,72,2.9856169387671674,1,100,99,100,2.514600,2.540000,6.4537562849409369e-08,6.4537562849409369e-08,0,37451
4,92,3.9856169387671638,1,1,0,1,0.000000,0.025400,0.99999988079071045,0.99999988079071045,0,46206
4,92,3.9856169387671638,1,2,1,2,0.025400,0.050800,,0.99999850591023765,1,0
4,92,3.9856169387671638,1,3,2,3,0.050800,0.076200,,0.99999713102976484,1,0
4,92,3.9856169387671638,1,4,3,4,0.076200,0.101600,,0.99999575614929193,1,0
4,92,3.9856169387671638,1,5,4,5,0.101600,0.127000,,0.99999438126881912,1,0
4,92,3.9856169387671638,1,6,5,6,0.127000,0.152400,0.99999300638834632,0.99999300638834632,0,51
4,92,3.9856169387671638,1,7,6,7,0.152400,0.177800,0.99999089042345679,0.99999089042345679,0,527
4,92,3.9856169387671638,1,8,7,8,0.177800,0.203200,0.99998130400975549,0.99998130400975549,0,1547
4,92,3.9856169387671638,1,9,8,9,0.203200,0.228600,0.99996571242809296,0.99996571242809296,0,4879
4,92,3.9856169387671638,1,10,9,10,0.228600,0.254000,0.99993741512298584,0.99993741512298584,0,7956
4,92,3.9856169387671638,1,11,10,11,0.254000,0.279400,0.99987940490245819,0.99987940490245819,0,6239
4,92,3.9856169387671638,1,12,11,12,0.279400,0.304800,0.99978296458721161,0.99978296458721161,0,8585
4,92,3.9856169387671638,1,13,12,13,0.304800,0.330200,0.99960935860872269,0.99960935860872269,0,9265
4,92,3.9856169387671638,1,14,13,14,0.330200,0.355600,0.99942041635513301,0.99942041635513301,0,5304
4,92,3.9856169387671638,1,15,14,15,0.355600,0.381000,0.99905261397361755,0.99905261397361755,0,1632
4,92,3.9856169387671638,1,16,15,16,0.381000,0.406400,0.99836863279342647,0.99836863279342647,0,476
4,92,3.9856169387671638,1,17,16,17,0.406400,0.431800,0.99755986034870148,0.99755986034870148,0,765
4,92,3.9856169387671638,1,18,17,18,0.431800,0.457200,0.99650003015995026,0.99650003015995026,0,1989
4,92,3.9856169387671638,1,19,18,19,0.457200,0.482600,0.9951401948928833,0.9951401948928833,0,2176
4,92,3.9856169387671638,1,20,19,20,0.482600,0.508000,0.99272628128528595,0.99272628128528595,0,1717
4,92,3.9856169387671638,1,21,20,21,0.508000,0.533400,0.9896540641784668,0.9896540641784668,0,2057
4,92,3.9856169387671638,1,22,21,22,0.533400,0.558800,0.98410865664482117,0.98410865664482117,0,3009
4,92,3.9856169387671638,1,23,22,23,0.558800,0.584200,0.97828049957752228,0.97828049957752228,0,5644
4,92,3.9856169387671638,1,24,23,24,0.584200,0.609600,0.9680854916572571,0.9680854916572571,0,6851
4,92,3.9856169387671638,1,25,24,25,0.609600,0.635000,0.95899367332458496,0.95899367332458496,0,7752
4,92,3.9856169387671638,1,26,25,26,0.635000,0.660400,0.94381502270698547,0.94381502270698547,0,9265
4,92,3.9856169387671638,1,27,26,27,0.660400,0.685800,0.93590468168258667,0.93590468168258667,0,2669
4,92,3.9856169387671638,1,28,27,28,0.685800,0.711200,0.91023329893747962,0.91023329893747962,0,1632
4,92,3.9856169387671638,1,29,28,29,0.711200,0.736600,0.88529157638549805,0.88529157638549805,0,2074
4,92,3.9856169387671638,1,30,29,30,0.736600,0.762000,0.85974772274494171,0.85974772274494171,0,1360
4,92,3.9856169387671638,1,31,30,31,0.762000,0.787400,0.83898945649464929,0.83898945649464929,0,629
4,92,3.9856169387671638,1,32,31,32,0.787400,0.812800,0.77705682069063187,0.77705682069063187,0,408
4,92,3.9856169387671638,1,33,32,33,0.812800,0.838200,0.78770951430002845,0.78770951430002845,0,1241
4,92,3.9856169387671638,1,34,33,34,0.838200,0.863600,0.690529465675354,0.690529465675354,0,2822
4,92,3.9856169387671638,1,35,34,35,0.863600,0.889000,0.68959315121173859,0.68959315121173859,0,4981
4,92,3.9856169387671638,1,36,35,36,0.889000,0.914400,0.65267049074172978,0.65267049074172978,0,6171
4,92,3.9856169387671638,1,37,36,37,0.914400,0.939800,0.61298619508743291,0.61298619508743291,0,6086
4,92,3.9856169387671638,1,38,37,38,0.939800,0.965200,0.50114775300025938,0.50114775300025938,0,6154
4,92,3.9856169387671638,1,39,38,39,0.965200,0.990600,0.44994254782795906,0.44994254782795906,0,7973
4,92,3.9856169387671638,1,40,39,40,0.990600,1.016000,0.46660862863063812,0.46660862863063812,0,3978
4,92,3.9856169387671638,1,41,40,41,1.016000,1.041400,0.38492634892463684,0.38492634892463684,0,629
4,92,3.9856169387671638,1,42,41,42,1.041400,1.066800,0.37074727565050125,0.37074727565050125,0,238
4,92,3.9856169387671638,1,43,42,43,1.066800,1.092200,0.31224513053894043,0.31224513053894043,0,408
4,92,3.9856169387671638,1,44,43,44,1.092200,1.117600,0.25022571533918381,0.25022571533918381,0,459
4,92,3.9856169387671638,1,45,44,45,1.117600,1.143000,0.30193689838051796,0.30193689838051796,0,901
4,92,3.9856169387671638,1,46,45,46,1.143000,1.168400,0.19116483479738236,0.19116483479738236,0,1666
4,92,3.9856169387671638,1,47,46,47,1.168400,1.193800,0.16502436995506287,0.16502436995506287,0,4335
4,92,3.9856169387671638,1,48,47,48,1.193800,1.219200,0.20542001165449619,0.20542001165449619,0,7769
4,92,3.9856169387671638,1,49,48,49,1.219200,1.244600,0.11785173509269953,0.11785173509269953,0,5304
4,92,3.9856169387671638,1,50,49,50,1.244600,1.270000,0.14469605535268784,0.14469605535268784,0,4913
4,92,3.9856169387671638,1,51,50,51,1.270000,1.295400,0.083846590481698513,0.083846590481698513,0,7446
4,92,3.9856169387671638,1,52,51,52,1.295400,1.320800,0.071935621555894613,0.071935621555894613,0,6664
4,92,3.9856169387671638,1,53,52,53,1.320800,1.346200,0.063344077020883557,0.063344077020883557,0,187
4,92,3.9856169387671638,1,54,53,54,1.346200,1.371600,0.049269645009189844,0.049269645009189844,0,340
4,92,3.9856169387671638,1,55,54,55,1.371600,1.397000,0.040992798283696175,0.040992798283696175,0,408
4,92,3.9856169387671638,1,56,55,56,1.397000,1.422400,0.053980851545929909,0.053980851545929909,0,323
4,92,3.9856169387671638,1,57,56,57,1.422400,1.447800,0.028367429273203015,0.028367429273203015,0,357
4,92,3.9856169387671638,1,58,57,58,1.447800,1.473200,0.024799707811325788,0.024799707811325788,0,850
4,92,3.9856169387671638,1,59,58,59,1.473200,1.498600,0.037119226064532995,0.037119226064532995,0,3094
4,92,3.9856169387671638,1,60,59,60,1.498600,1.524000,0.016751931980252266,0.016751931980252266,0,7820
4,92,3.9856169387671638,1,61,60,61,1.524000,1.549400,0.013425184995867312,0.013425184995867312,0,6341
4,92,3.9856169387671638,1,62,61,62,1.549400,1.574800,0.011159946501720697,0.011159946501720697,0,4947
4,92,3.9856169387671638,1,63,62,63,1.574800,1.600200,0.0088480461272411048,0.0088480461272411048,0,6528
4,92,3.9856169387671638,1,64,63,64,1.600200,1.625600,0.0073004692094400525,0.0073004692094400525,0,8381
4,92,3.9856169387671638,1,65,64,65,1.625600,1.651000,0.0059256607783026993,0.0059256607783026993,0,51
4,92,3.9856169387671638,1,66,65,66,1.651000,1.676400,0.0048885801516007632,0.0048885801516007632,0,153
4,92,3.9856169387671638,1,67,66,67,1.676400,1.701800,0.0034329578338656574,0.0034329578338656574,0,51
4,92,3.9856169387671638,1,68,67,68,1.701800,1.727200,0.0027230615814914927,0.0027230615814914927,0,136
4,92,3.9856169387671638,1,69,68,69,1.727200,1.752600,0.0024209725524997339,0.0024209725524997339,0,187
4,92,3.9856169387671638,1,70,69,70,1.752600,1.778000,0.0020520309684798122,0.0020520309684798122,0,170
4,92,3.9856169387671638,1,71,70,71,1.778000,1.803400,0.0035420017084106803,0.0035420017084106803,0,1394
4,92,3.9856169387671638,1,72,71,72,1.803400,1.828800,0.0013547367881983519,0.0013547367881983519,0,4624
4,92,3.9856169387671638,1,73,72,73,1.828800,1.854200,0.001027556303597521,0.001027556303597521,0,8840
4,92,3.9856169387671638,1,74,73,74,1.854200,1.879600,0.0008388032074435614,0.0008388032074435614,0,5933
4,92,3.9856169387671638,1,75,74,75,1.879600,1.905000,0.00067526101483963432,0.00067526101483963432,0,7259
4,92,3.9856169387671638,1,76,75,76,1.905000,1.930400,0.00052476858254522083,0.00052476858254522083,0,9214
4,92,3.9856169387671638,1,77,76,77,1.930400,1.955800,0.00032993164495564997,0.00032993164495564997,0,17
4,92,3.9856169387671638,1,78,77,78,1.955800,1.981200,,0.00027698559351847508,1,0
4,92,3.9856169387671638,1,79,78,79,1.981200,2.006600,,0.00022403954208130019,1,0
4,92,3.9856169387671638,1,80,79,80,2.006600,2.032000,0.00017109349064412527,0.00017109349064412527,0,102
4,92,3.9856169387671638,1,81,80,81,2.032000,2.057400,0.00015207635660772212,0.00015207635660772212,0,119
4,92,3.9856169387671638,1,82,81,82,2.057400,2.082800,0.00011303789979137946,0.00011303789979137946,0,68
4,92,3.9856169387671638,1,83,82,83,2.082800,2.108200,0.00024199124381993898,0.00024199124381993898,0,17
4,92,3.9856169387671638,1,84,83,84,2.108200,2.133600,0.00020274974303902127,0.00020274974303902127,0,272
4,92,3.9856169387671638,1,85,84,85,2.133600,2.159000,6.2325664202944608e-05,6.2325664202944608e-05,0,595
4,92,3.9856169387671638,1,86,85,86,2.159000,2.184400,4.9253950919592171e-05,4.9253950919592171e-05,0,8636
4,92,3.9856169387671638,1,87,86,87,2.184400,2.209800,3.9380386851917137e-05,3.9380386851917137e-05,0,15708
4,92,3.9856169387671638,1,88,87,88,2.209800,2.235200,3.0749874213142903e-05,3.0749874213142903e-05,0,11900
4,92,3.9856169387671638,1,89,88,89,2.235200,2.260600,2.1602233005069138e-05,2.1602233005069138e-05,0,34
4,92,3.9856169387671638,1,90,89,90,2.260600,2.286000,,1.9924462859225141e-05,1,0
4,92,3.9856169387671638,1,91,90,91,2.286000,2.311400,,1.8246692713381144e-05,1,0
4,92,3.9856169387671638,1,92,91,92,2.311400,2.336800,,1.656892256753715e-05,1,0
4,92,3.9856169387671638,1,93,92,93,2.336800,2.362200,,1.4891152421693153e-05,1,0
4,92,3.9856169387671638,1,94,93,94,2.362200,2.387600,,1.3213382275849156e-05,1,0
4,92,3.9856169387671638,1,95,94,95,2.387600,2.413000,,1.1535612130005161e-05,1,0
4,92,3.9856169387671638,1,96,95,96,2.413000,2.438400,,9.8578419841611655e-06,1,0
4,92,3.9856169387671638,1,97,96,97,2.438400,2.463800,,8.1800718383171685e-06,1,0
4,92,3.9856169387671638,1,98,97,98,2.463800,2.489200,,6.5023016924731714e-06,1,0
4,92,3.9856169387671638,1,99,98,99,2.489200,2.514600,,4.8245315466291744e-06,1,0
4,92,3.9856169387671638,1,100,99,100,2.514600,2.540000,3.1467614007851807e-06,3.1467614007851807e-06,0,37451
5,112,4.9856169387671603,1,1,0,1,0.000000,0.025400,1,1,0,46206
5,112,4.9856169387671603,1,2,1,2,0.025400,0.050800,,0.99999999602635703,1,0
5,112,4.9856169387671603,1,3,2,3,0.050800,0.076200,,0.99999999205271406,1,0
5,112,4.9856169387671603,1,4,3,4,0.076200,0.101600,,0.99999998807907098,1,0
5,112,4.9856169387671603,1,5,4,5,0.101600,0.127000,,0.99999998410542801,1,0
5,112,4.9856169387671603,1,6,5,6,0.127000,0.152400,0.99999998013178504,0.99999998013178504,0,51
5,112,4.9856169387671603,1,7,6,7,0.152400,0.177800,0.99999998013178504,0.99999998013178504,0,527
5,112,4.9856169387671603,1,8,7,8,0.177800,0.203200,0.99999990065892541,0.99999990065892541,0,1547
5,112,4.9856169387671603,1,9,8,9,0.203200,0.228600,0.99999979138374329,0.99999979138374329,0,4879
5,112,4.9856169387671603,1,10,9,10,0.228600,0.254000,0.99999955296516418,0.99999955296516418,0,7956
5,112,4.9856169387671603,1,11,10,11,0.254000,0.279400,0.99999894201755524,0.99999894201755524,0,6239
5,112,4.9856169387671603,1,12,11,12,0.279400,0.304800,0.99999774992465973,0.99999774992465973,0,8585
5,112,4.9856169387671603,1,13,12,13,0.304800,0.330200,0.99999521672725677,0.99999521672725677,0,9265
5,112,4.9856169387671603,1,14,13,14,0.330200,0.355600,0.99999140501022343,0.99999140501022343,0,5304
5,112,4.9856169387671603,1,15,14,15,0.355600,0.381000,0.99998408555984497,0.99998408555984497,0,1632
5,112,4.9856169387671603,1,16,15,16,0.381000,0.406400,0.99996769428253174,0.99996769428253174,0,476
5,112,4.9856169387671603,1,17,16,17,0.406400,0.431800,0.99994437396526337,0.99994437396526337,0,765
5,112,4.9856169387671603,1,18,17,18,0.431800,0.457200,0.99990946054458618,0.99990946054458618,0,1989
5,112,4.9856169387671603,1,19,18,19,0.457200,0.482600,0.99985866248607635,0.99985866248607635,0,2176
5,112,4.9856169387671603,1,20,19,20,0.482600,0.508000,0.99975317716598511,0.99975317716598511,0,1717
5,112,4.9856169387671603,1,21,20,21,0.508000,0.533400,0.99959614872932434,0.99959614872932434,0,2057
5,112,4.9856169387671603,1,22,21,22,0.533400,0.558800,0.99926620721817017,0.99926620721817017,0,3009
5,112,4.9856169387671603,1,23,22,23,0.558800,0.584200,0.99886511266231537,0.99886511266231537,0,5644
5,112,4.9856169387671603,1,24,23,24,0.584200,0.609600,0.99795185029506683,0.99795185029506683,0,6851
5,112,4.9856169387671603,1,25,24,25,0.609600,0.635000,0.99701024293899532,0.99701024293899532,0,7752
5,112,4.9856169387671603,1,26,25,26,0.635000,0.660400,0.99563892185688019,0.99563892185688019,0,9265
5,112,4.9856169387671603,1,27,26,27,0.660400,0.685800,0.99449171622594201,0.99449171622594201,0,2669
5,112,4.9856169387671603,1,28,27,28,0.685800,0.711200,0.99104755371809006,0.99104755371809006,0,1632
5,112,4.9856169387671603,1,29,28,29,0.711200,0.736600,0.98645965754985809,0.98645965754985809,0,2074
5,112,4.9856169387671603,1,30,29,30,0.736600,0.762000,0.98134443163871765,0.98134443163871765,0,1360
5,112,4.9856169387671603,1,31,30,31,0.762000,0.787400,0.97682388623555505,0.97682388623555505,0,629
5,112,4.9856169387671603,1,32,31,32,0.787400,0.812800,0.96438241004943848,0.96438241004943848,0,408
5,112,4.9856169387671603,1,33,32,33,0.812800,0.838200,0.96347139279047644,0.96347139279047644,0,1241
5,112,4.9856169387671603,1,34,33,34,0.838200,0.863600,0.93584032058715816,0.93584032058715816,0,2822
5,112,4.9856169387671603,1,35,34,35,0.863600,0.889000,0.92818957567214966,0.92818957567214966,0,4981
5,112,4.9856169387671603,1,36,35,36,0.889000,0.914400,0.91173678636550903,0.91173678636550903,0,6171
5,112,4.9856169387671603,1,37,36,37,0.914400,0.939800,0.88838239908218386,0.88838239908218386,0,6086
5,112,4.9856169387671603,1,38,37,38,0.939800,0.965200,0.84433376193046572,0.84433376193046572,0,6154
5,112,4.9856169387671603,1,39,38,39,0.965200,0.990600,0.81189087778329849,0.81189087778329849,0,7973
5,112,4.9856169387671603,1,40,39,40,0.990600,1.016000,0.80218900740146637,0.80218900740146637,0,3978
5,112,4.9856169387671603,1,41,40,41,1.016000,1.041400,0.74804443120956421,0.74804443120956421,0,629
5,112,4.9856169387671603,1,42,41,42,1.041400,1.066800,0.7207711935043335,0.7207711935043335,0,238
5,112,4.9856169387671603,1,43,42,43,1.066800,1.092200,0.67946763833363855,0.67946763833363855,0,408
5,112,4.9856169387671603,1,44,43,44,1.092200,1.117600,0.62017063051462173,0.62017063051462173,0,459
5,112,4.9856169387671603,1,45,44,45,1.117600,1.143000,0.63876316696405411,0.63876316696405411,0,901
5,112,4.9856169387671603,1,46,45,46,1.143000,1.168400,0.52857462167739866,0.52857462167739866,0,1666
5,112,4.9856169387671603,1,47,46,47,1.168400,1.193800,0.48655114322900772,0.48655114322900772,0,4335
5,112,4.9856169387671603,1,48,47,48,1.193800,1.219200,0.50785834342241287,0.50785834342241287,0,7769
5,112,4.9856169387671603,1,49,48,49,1.219200,1.244600,0.39446970447897911,0.39446970447897911,0,5304
5,112,4.9856169387671603,1,50,49,50,1.244600,1.270000,0.40533137917518614,0.40533137917518614,0,4913
5,112,4.9856169387671603,1,51,50,51,1.270000,1.295400,0.31329948082566261,0.31329948082566261,0,7446
5,112,4.9856169387671603,1,52,51,52,1.295400,1.320800,0.28139587491750717,0.28139587491750717,0,6664
5,112,4.9856169387671603,1,53,52,53,1.320800,1.346200,0.25647278875112534,0.25647278875112534,0,187
5,112,4.9856169387671603,1,54,53,54,1.346200,1.371600,0.21455846726894379,0.21455846726894379,0,340
5,112,4.9856169387671603,1,55,54,55,1.371600,1.397000,0.18786848088105521,0.18786848088105521,0,408
5,112,4.9856169387671603,1,56,55,56,1.397000,1.422400,0.21944167216618857,0.21944167216618857,0,323
5,112,4.9856169387671603,1,57,56,57,1.422400,1.447800,0.14140887744724751,0.14140887744724751,0,357
5,112,4.9856169387671603,1,58,57,58,1.447800,1.473200,0.127983040176332,0.127983040176332,0,850
5,112,4.9856169387671603,1,59,58,59,1.473200,1.498600,0.15721750073134899,0.15721750073134899,0,3094
5,112,4.9856169387671603,1,60,59,60,1.498600,1.524000,0.094294767826795578,0.094294767826795578,0,7820
5,112,4.9856169387671603,1,61,60,61,1.524000,1.549400,0.079885969404131174,0.079885969404131174,0,6341
5,112,4.9856169387671603,1,62,61,62,1.549400,1.574800,0.068621523212641478,0.068621523212641478,0,4947
5,112,4.9856169387671603,1,63,62,63,1.574800,1.600200,0.057720638811588287,0.057720638811588287,0,6528
5,112,4.9856169387671603,1,64,63,64,1.600200,1.625600,0.049496660474687815,0.049496660474687815,0,8381
5,112,4.9856169387671603,1,65,64,65,1.625600,1.651000,0.042176101123914123,0.042176101123914123,0,51
5,112,4.9856169387671603,1,66,65,66,1.651000,1.676400,0.03590388922020793,0.03590388922020793,0,153
5,112,4.9856169387671603,1,67,66,67,1.676400,1.701800,0.02715471270494163,0.02715471270494163,0,51
5,112,4.9856169387671603,1,68,67,68,1.701800,1.727200,0.022394445259124041,0.022394445259124041,0,136
5,112,4.9856169387671603,1,69,68,69,1.727200,1.752600,0.020679151872172952,0.020679151872172952,0,187
5,112,4.9856169387671603,1,70,69,70,1.752600,1.778000,0.017776320595294236,0.017776320595294236,0,170
5,112,4.9856169387671603,1,71,70,71,1.778000,1.803400,0.025268403813242912,0.025268403813242912,0,1394
5,112,4.9856169387671603,1,72,71,72,1.803400,1.828800,0.012729387637227774,0.012729387637227774,0,4624
5,112,4.9856169387671603,1,73,72,73,1.828800,1.854200,0.010469961445778608,0.010469961445778608,0,8840
5,112,4.9856169387671603,1,74,73,74,1.854200,1.879600,0.0088778386707417667,0.0088778386707417667,0,5933
5,112,4.9856169387671603,1,75,74,75,1.879600,1.905000,0.0072427321691066028,0.0072427321691066028,0,7259
5,112,4.9856169387671603,1,76,75,76,1.905000,1.930400,0.0059606209979392588,0.0059606209979392588,0,9214
5,112,4.9856169387671603,1,77,76,77,1.930400,1.955800,0.0040649091242812574,0.0040649091242812574,0,17
5,112,4.9856169387671603,1,78,77,78,1.955800,1.981200,,0.0035104156898645065,1,0
5,112,4.9856169387671603,1,79,78,79,1.981200,2.006600,,0.0029559222554477555,1,0
5,112,4.9856169387671603,1,80,79,80,2.006600,2.032000,0.0024014288210310042,0.0024014288210310042,0,102
5,112,4.9856169387671603,1,81,80,81,2.032000,2.057400,0.0021947867120616139,0.0021947867120616139,0,119
5,112,4.9856169387671603,1,82,81,82,2.057400,2.082800,0.0016723325301427395,0.0016723325301427395,0,68
5,112,4.9856169387671603,1,83,82,83,2.082800,2.108200,0.0027659630752168594,0.0027659630752168594,0,17
5,112,4.9856169387671603,1,84,83,84,2.108200,2.133600,0.0024042272474616767,0.0024042272474616767,0,272
5,112,4.9856169387671603,1,85,84,85,2.133600,2.159000,0.0010610066310619004,0.0010610066310619004,0,595
5,112,4.9856169387671603,1,86,85,86,2.159000,2.184400,0.00088070809579221532,0.00088070809579221532,0,8636
5,112,4.9856169387671603,1,87,86,87,2.184400,2.209800,0.00073054413951467723,0.00073054413951467723,0,15708
5,112,4.9856169387671603,1,88,87,88,2.209800,2.235200,0.00060125251911813393,0.00060125251911813393,0,11900
5,112,4.9856169387671603,1,89,88,89,2.235200,2.260600,0.00041906888873199932,0.00041906888873199932,0,34
5,112,4.9856169387671603,1,90,89,90,2.260600,2.286000,,0.00038849782239677472,1,0
5,112,4.9856169387671603,1,91,90,91,2.286000,2.311400,,0.00035792675606155007,1,0
5,112,4.9856169387671603,1,92,91,92,2.311400,2.336800,,0.00032735568972632541,1,0
5,112,4.9856169387671603,1,93,92,93,2.336800,2.362200,,0.00029678462339110081,1,0
5,112,4.9856169387671603,1,94,93,94,2.362200,2.387600,,0.00026621355705587621,1,0
5,112,4.9856169387671603,1,95,94,95,2.387600,2.413000,,0.00023564249072065155,1,0
5,112,4.9856169387671603,1,96,95,96,2.413000,2.438400,,0.00020507142438542692,1,0
5,112,4.9856169387671603,1,97,96,97,2.438400,2.463800,,0.00017450035805020229,1,0
5,112,4.9856169387671603,1,98,97,98,2.463800,2.489200,,0.00014392929171497769,1,0
5,112,4.9856169387671603,1,99,98,99,2.489200,2.514600,,0.00011335822537975304,1,0
5,112,4.9856169387671603,1,100,99,100,2.514600,2.540000,8.278715904452838e-05,8.278715904452838e-05,0,37451
6,132,5.9856169387671567,1,1,0,1,0.000000,0.025400,1,1,0,46206
6,132,5.9856169387671567,1,2,1,2,0.025400,0.050800,,1,1,0
6,132,5.9856169387671567,1,3,2,3,0.050800,0.076200,,1,1,0
6,132,5.9856169387671567,1,4,3,4,0.076200,0.101600,,1,1,0
6,132,5.9856169387671567,1,5,4,5,0.101600,0.127000,,1,1,0
6,132,5.9856169387671567,1,6,5,6,0.127000,0.152400,1,1,0,51
6,132,5.9856169387671567,1,7,6,7,0.152400,0.177800,1,1,0,527
6,132,5.9856169387671567,1,8,7,8,0.177800,0.203200,1,1,0,1547
6,132,5.9856169387671567,1,9,8,9,0.203200,0.228600,1,1,0,4879
6,132,5.9856169387671567,1,10,9,10,0.228600,0.254000,1,1,0,7956
6,132,5.9856169387671567,1,11,10,11,0.254000,0.279400,1,1,0,6239
6,132,5.9856169387671567,1,12,11,12,0.279400,0.304800,1,1,0,8585
6,132,5.9856169387671567,1,13,12,13,0.304800,0.330200,0.99999997019767761,0.99999997019767761,0,9265
6,132,5.9856169387671567,1,14,13,14,0.330200,0.355600,0.99999994039535522,0.99999994039535522,0,5304
