target_time_s,saved_set,saved_time_s,svar_index,bin_index,radial_depth_percent_start,radial_depth_percent_end,radial_depth_mm_start,radial_depth_mm_end,raw_max_value,plotted_max_value,interpolated,nodal_sample_count
3,60,3,1,78,77,78,1.955800,1.981200,,2.4399247668801159e-06,1,0
3,60,3,1,79,78,79,1.981200,2.006600,,1.9383793339026549e-06,1,0
3,60,3,1,80,79,80,2.006600,2.032000,1.4368339009251941e-06,1.4368339009251941e-06,0,102
3,60,3,1,81,80,81,2.032000,2.057400,1.2574462118664087e-06,1.2574462118664087e-06,0,119
3,60,3,1,82,81,82,2.057400,2.082800,9.6154668938197574e-07,9.6154668938197574e-07,0,68
3,60,3,1,83,82,83,2.082800,2.108200,2.3654741198697591e-06,2.3654741198697591e-06,0,17
3,60,3,1,84,83,84,2.108200,2.133600,1.9338696972681646e-06,1.9338696972681646e-06,0,272
3,60,3,1,85,84,85,2.133600,2.159000,5.0953622121596709e-07,5.0953622121596709e-07,0,595
3,60,3,1,86,85,86,2.159000,2.184400,4.0534317591323088e-07,4.0534317591323088e-07,0,8636
3,60,3,1,87,86,87,2.184400,2.209800,3.2912464753565018e-07,3.2912464753565018e-07,0,15708
3,60,3,1,88,87,88,2.209800,2.235200,2.5941009873520215e-07,2.5941009873520215e-07,0,11900
3,60,3,1,89,88,89,2.235200,2.260600,1.9968844711115707e-07,1.9968844711115707e-07,0,34
3,60,3,1,90,89,90,2.260600,2.286000,,1.8536088688201538e-07,1,0
3,60,3,1,91,90,91,2.286000,2.311400,,1.7103332665287368e-07,1,0
3,60,3,1,92,91,92,2.311400,2.336800,,1.5670576642373196e-07,1,0
3,60,3,1,93,92,93,2.336800,2.362200,,1.4237820619459027e-07,1,0
3,60,3,1,94,93,94,2.362200,2.387600,,1.2805064596544857e-07,1,0
3,60,3,1,95,94,95,2.387600,2.413000,,1.1372308573630686e-07,1,0
3,60,3,1,96,95,96,2.413000,2.438400,,9.9395525507165156e-08,1,0
3,60,3,1,97,96,97,2.438400,2.463800,,8.5067965278023461e-08,1,0
3,60,3,1,98,97,98,2.463800,2.489200,,7.0740405048881765e-08,1,0
3,60,3,1,99,98,99,2.489200,2.514600,,5.641284481974007e-08,1,0
3,60,3,1,100,99,100,2.514600,2.540000,4.2085284590598349e-08,4.2085284590598349e-08,0,37451
4,80,4,1,1,0,1,0.000000,0.025400,0.99998912215232849,0.99998912215232849,0,46206
4,80,4,1,2,1,2,0.025400,0.050800,,0.99988905191421507,1,0
4,80,4,1,3,2,3,0.050800,0.076200,,0.99978898167610164,1,0
4,80,4,1,4,3,4,0.076200,0.101600,,0.99968891143798833,1,0
4,80,4,1,5,4,5,0.101600,0.127000,,0.9995888411998749,1,0
4,80,4,1,6,5,6,0.127000,0.152400,0.99948877096176147,0.99948877096176147,0,51
4,80,4,1,7,6,7,0.152400,0.177800,0.99936080972353614,0.99936080972353614,0,527
4,80,4,1,8,7,8,0.177800,0.203200,0.9988236129283905,0.9988236129283905,0,1547
4,80,4,1,9,8,9,0.203200,0.228600,0.99806854128837585,0.99806854128837585,0,4879
4,80,4,1,10,9,10,0.228600,0.254000,0.99685056507587433,0.99685056507587433,0,7956
4,80,4,1,11,10,11,0.254000,0.279400,0.99469824880361557,0.99469824880361557,0,6239
4,80,4,1,12,11,12,0.279400,0.304800,0.99159153550863266,0.99159153550863266,0,8585
4,80,4,1,13,12,13,0.304800,0.330200,0.98683997988700867,0.98683997988700867,0,9265
4,80,4,1,14,13,14,0.330200,0.355600,0.98320044279098506,0.98320044279098506,0,5304
4,80,4,1,15,14,15,0.355600,0.381000,0.97566848993301392,0.97566848993301392,0,1632
4,80,4,1,16,15,16,0.381000,0.406400,0.96442714929580686,0.96442714929580686,0,476
4,80,4,1,17,16,17,0.406400,0.431800,0.95233103632926941,0.95233103632926941,0,765
4,80,4,1,18,17,18,0.431800,0.457200,0.93925395607948303,0.93925395607948303,0,1989
4,80,4,1,19,18,19,0.457200,0.482600,0.92440144717693329,0.92440144717693329,0,2176
4,80,4,1,20,19,20,0.482600,0.508000,0.90240147709846497,0.90240147709846497,0,1717
4,80,4,1,21,20,21,0.508000,0.533400,0.87879693508148193,0.87879693508148193,0,2057
4,80,4,1,22,21,22,0.533400,0.558800,0.84383369684219356,0.84383369684219356,0,3009
4,80,4,1,23,22,23,0.558800,0.584200,0.80953788757324219,0.80953788757324219,0,5644
4,80,4,1,24,23,24,0.584200,0.609600,0.77097384929656987,0.77097384929656987,0,6851
4,80,4,1,25,24,25,0.609600,0.635000,0.73995951414108274,0.73995951414108274,0,7752
4,80,4,1,26,25,26,0.635000,0.660400,0.66675660014152527,0.66675660014152527,0,9265
4,80,4,1,27,26,27,0.660400,0.685800,0.65299681822458899,0.65299681822458899,0,2669
4,80,4,1,28,27,28,0.685800,0.711200,0.58677743872006738,0.58677743872006738,0,1632
4,80,4,1,29,28,29,0.711200,0.736600,0.5460631251335144,0.5460631251335144,0,2074
4,80,4,1,30,29,30,0.736600,0.762000,0.504838727414608,0.504838727414608,0,1360
4,80,4,1,31,30,31,0.762000,0.787400,0.46364990870157879,0.46364990870157879,0,629
4,80,4,1,32,31,32,0.787400,0.812800,0.39781737923622129,0.39781737923622129,0,408
4,80,4,1,33,32,33,0.812800,0.838200,0.39851203560829163,0.39851203560829163,0,1241
4,80,4,1,34,33,34,0.838200,0.863600,0.32054086625576017,0.32054086625576017,0,2822
4,80,4,1,35,34,35,0.863600,0.889000,0.32727789878845215,0.32727789878845215,0,4981
4,80,4,1,36,35,36,0.889000,0.914400,0.2919401228427887,0.2919401228427887,0,6171
4,80,4,1,37,36,37,0.914400,0.939800,0.27898107469081879,0.27898107469081879,0,6086
4,80,4,1,38,37,38,0.939800,0.965200,0.16517561972141265,0.16517561972141265,0,6154
4,80,4,1,39,38,39,0.965200,0.990600,0.14045515190809965,0.14045515190809965,0,7973
4,80,4,1,40,39,40,0.990600,1.016000,0.16514258086681366,0.16514258086681366,0,3978
4,80,4,1,41,40,41,1.016000,1.041400,0.118980398401618,0.118980398401618,0,629
4,80,4,1,42,41,42,1.041400,1.066800,0.11853899154812098,0.11853899154812098,0,238
4,80,4,1,43,42,43,1.066800,1.092200,0.08924952646096547,0.08924952646096547,0,408
4,80,4,1,44,43,44,1.092200,1.117600,0.066223993897438049,0.066223993897438049,0,459
4,80,4,1,45,44,45,1.117600,1.143000,0.092983730137348175,0.092983730137348175,0,901
4,80,4,1,46,45,46,1.143000,1.168400,0.048647222667932512,0.048647222667932512,0,1666
4,80,4,1,47,46,47,1.168400,1.193800,0.041178124956786633,0.041178124956786633,0,4335
4,80,4,1,48,47,48,1.193800,1.219200,0.057611219119280577,0.057611219119280577,0,7769
4,80,4,1,49,48,49,1.219200,1.244600,0.028468126896768808,0.028468126896768808,0,5304
4,80,4,1,50,49,50,1.244600,1.270000,0.038525169901549819,0.038525169901549819,0,4913
4,80,4,1,51,50,51,1.270000,1.295400,0.019751674146391451,0.019751674146391451,0,7446
4,80,4,1,52,51,52,1.295400,1.320800,0.016793371294625103,0.016793371294625103,0,6664
4,80,4,1,53,52,53,1.320800,1.346200,0.0147149664349854,0.0147149664349854,0,187
4,80,4,1,54,53,54,1.346200,1.371600,0.011307713051792234,0.011307713051792234,0,340
4,80,4,1,55,54,55,1.371600,1.397000,0.0093238470144569874,0.0093238470144569874,0,408
4,80,4,1,56,55,56,1.397000,1.422400,0.012589969051380953,0.012589969051380953,0,323
4,80,4,1,57,56,57,1.422400,1.447800,0.0063829483115114272,0.0063829483115114272,0,357
4,80,4,1,58,57,58,1.447800,1.473200,0.0055620952916797251,0.0055620952916797251,0,850
4,80,4,1,59,58,59,1.473200,1.498600,0.0086473726551048458,0.0086473726551048458,0,3094
4,80,4,1,60,59,60,1.498600,1.524000,0.0037249141023494303,0.0037249141023494303,0,7820
4,80,4,1,61,60,61,1.524000,1.549400,0.0029814247682224959,0.0029814247682224959,0,6341
4,80,4,1,62,61,62,1.549400,1.574800,0.0024687168479431421,0.0024687168479431421,0,4947
4,80,4,1,63,62,63,1.574800,1.600200,0.0019575001060729846,0.0019575001060729846,0,6528
4,80,4,1,64,63,64,1.600200,1.625600,0.0016136437916429713,0.0016136437916429713,0,8381
4,80,4,1,65,64,65,1.625600,1.651000,0.0013105621765134856,0.0013105621765134856,0,51
4,80,4,1,66,65,66,1.651000,1.676400,0.0010809928571688943,0.0010809928571688943,0,153
4,80,4,1,67,66,67,1.676400,1.701800,0.00076171523687662557,0.00076171523687662557,0,51
4,80,4,1,68,67,68,1.701800,1.727200,0.00060595126706175506,0.00060595126706175506,0,136
4,80,4,1,69,68,69,1.727200,1.752600,0.00054090724370325916,0.00054090724370325916,0,187
4,80,4,1,70,69,70,1.752600,1.778000,0.00045896459778305143,0.00045896459778305143,0,170
4,80,4,1,71,70,71,1.778000,1.803400,0.00078609386400785297,0.00078609386400785297,0,1394
4,80,4,1,72,71,72,1.803400,1.828800,0.00030526414775522426,0.00030526414775522426,0,4624
4,80,4,1,73,72,73,1.828800,1.854200,0.0002341210038139252,0.0002341210038139252,0,8840
4,80,4,1,74,73,74,1.854200,1.879600,0.00019209987476642709,0.00019209987476642709,0,5933
4,80,4,1,75,74,75,1.879600,1.905000,0.00015493668979615904,0.00015493668979615904,0,7259
4,80,4,1,76,75,76,1.905000,1.930400,0.00012135636134189554,0.00012135636134189554,0,9214
4,80,4,1,77,76,77,1.930400,1.955800,7.759707386867376e-05,7.759707386867376e-05,0,17
4,80,4,1,78,77,78,1.955800,1.981200,,6.5566488653227381e-05,1,0
4,80,4,1,79,78,79,1.981200,2.006600,,5.3535903437780988e-05,1,0
4,80,4,1,80,79,80,2.006600,2.032000,4.1505318222334608e-05,4.1505318222334608e-05,0,102
4,80,4,1,81,80,81,2.032000,2.057400,3.7177168451307807e-05,3.7177168451307807e-05,0,119
4,80,4,1,82,81,82,2.057400,2.082800,2.7899968426936538e-05,2.7899968426936538e-05,0,68
4,80,4,1,83,82,83,2.082800,2.108200,5.6429502910759767e-05,5.6429502910759767e-05,0,17
4,80,4,1,84,83,84,2.108200,2.133600,4.762317421409534e-05,4.762317421409534e-05,0,272
4,80,4,1,85,84,85,2.133600,2.159000,1.6062141980910383e-05,1.6062141980910383e-05,0,595
4,80,4,1,86,85,86,2.159000,2.184400,1.2904687650916458e-05,1.2904687650916458e-05,0,8636
4,80,4,1,87,86,87,2.184400,2.209800,1.0481970491582615e-05,1.0481970491582615e-05,0,15708
4,80,4,1,88,87,88,2.209800,2.235200,8.3576176166388905e-06,8.3576176166388905e-06,0,11900
4,80,4,1,89,88,89,2.235200,2.260600,5.9908532534791448e-06,5.9908532534791448e-06,0,34
4,80,4,1,90,89,90,2.260600,2.286000,,5.5432529755059727e-06,1,0
4,80,4,1,91,90,91,2.286000,2.311400,,5.0956526975328007e-06,1,0
4,80,4,1,92,91,92,2.311400,2.336800,,4.6480524195596278e-06,1,0
4,80,4,1,93,92,93,2.336800,2.362200,,4.2004521415864557e-06,1,0
4,80,4,1,94,93,94,2.362200,2.387600,,3.7528518636132837e-06,1,0
4,80,4,1,95,94,95,2.387600,2.413000,,3.3052515856401112e-06,1,0
4,80,4,1,96,95,96,2.413000,2.438400,,2.8576513076669388e-06,1,0
4,80,4,1,97,96,97,2.438400,2.463800,,2.4100510296937667e-06,1,0
4,80,4,1,98,97,98,2.463800,2.489200,,1.9624507517205947e-06,1,0
4,80,4,1,99,98,99,2.489200,2.514600,,1.5148504737474226e-06,1,0
4,80,4,1,100,99,100,2.514600,2.540000,1.0672501957742497e-06,1.0672501957742497e-06,0,37451
5,100,5,1,1,0,1,0.000000,0.025400,0.99999994039535522,0.99999994039535522,0,46206
5,100,5,1,2,1,2,0.025400,0.050800,,0.99999791383743286,1,0
5,100,5,1,3,2,3,0.050800,0.076200,,0.9999958872795105,1,0
5,100,5,1,4,3,4,0.076200,0.101600,,0.99999386072158813,1,0
5,100,5,1,5,4,5,0.101600,0.127000,,0.99999183416366577,1,0
5,100,5,1,6,5,6,0.127000,0.152400,0.99998980760574341,0.99998980760574341,0,51
5,100,5,1,7,6,7,0.152400,0.177800,0.99998641014099121,0.99998641014099121,0,527
5,100,5,1,8,7,8,0.177800,0.203200,0.99997003873189294,0.99997003873189294,0,1547
5,100,5,1,9,8,9,0.203200,0.228600,0.9999418780207634,0.9999418780207634,0,4879
5,100,5,1,10,9,10,0.228600,0.254000,0.99988894164562225,0.99988894164562225,0,7956
5,100,5,1,11,10,11,0.254000,0.279400,0.9997764453291893,0.9997764453291893,0,6239
5,100,5,1,12,11,12,0.279400,0.304800,0.99958479404449463,0.99958479404449463,0,8585
5,100,5,1,13,12,13,0.304800,0.330200,0.99923368543386459,0.99923368543386459,0,9265
5,100,5,1,14,13,14,0.330200,0.355600,0.99883987903594973,0.99883987903594973,0,5304
5,100,5,1,15,14,15,0.355600,0.381000,0.99808391928672791,0.99808391928672791,0,1632
5,100,5,1,16,15,16,0.381000,0.406400,0.99668538570404053,0.99668538570404053,0,476
5,100,5,1,17,16,17,0.406400,0.431800,0.99502669274806976,0.99502669274806976,0,765
5,100,5,1,18,17,18,0.431800,0.457200,0.99288660287857056,0.99288660287857056,0,1989
5,100,5,1,19,18,19,0.457200,0.482600,0.99017752707004547,0.99017752707004547,0,2176
5,100,5,1,20,19,20,0.482600,0.508000,0.98546084761619568,0.98546084761619568,0,1717
5,100,5,1,21,20,21,0.508000,0.533400,0.97960752248764038,0.97960752248764038,0,2057
5,100,5,1,22,21,22,0.533400,0.558800,0.96935310959815979,0.96935310959815979,0,3009
5,100,5,1,23,22,23,0.558800,0.584200,0.95888027548789978,0.95888027548789978,0,5644
5,100,5,1,24,23,24,0.584200,0.609600,0.94183055162429807,0.94183055162429807,0,6851
5,100,5,1,25,24,25,0.609600,0.635000,0.92712991237640385,0.92712991237640385,0,7752
5,100,5,1,26,25,26,0.635000,0.660400,0.90148875117301941,0.90148875117301941,0,9265
5,100,5,1,27,26,27,0.660400,0.685800,0.89024823904037476,0.89024823904037476,0,2669
5,100,5,1,28,27,28,0.685800,0.711200,0.85231659809748328,0.85231659809748328,0,1632
5,100,5,1,29,28,29,0.711200,0.736600,0.81892916560173035,0.81892916560173035,0,2074
5,100,5,1,30,29,30,0.736600,0.762000,0.78586515784263611,0.78586515784263611,0,1360
5,100,5,1,31,30,31,0.762000,0.787400,0.75889933109283447,0.75889933109283447,0,629
5,100,5,1,32,31,32,0.787400,0.812800,0.6834968209266663,0.6834968209266663,0,408
5,100,5,1,33,32,33,0.812800,0.838200,0.69779477516810096,0.69779477516810096,0,1241
5,100,5,1,34,33,34,0.838200,0.863600,0.59583652615547178,0.59583652615547178,0,2822
5,100,5,1,35,34,35,0.863600,0.889000,0.59596436470746994,0.59596436470746994,0,4981
5,100,5,1,36,35,36,0.889000,0.914400,0.55915685296058659,0.55915685296058659,0,6171
5,100,5,1,37,36,37,0.914400,0.939800,0.52569477558135991,0.52569477558135991,0,6086
5,100,5,1,38,37,38,0.939800,0.965200,0.40490627288818359,0.40490627288818359,0,6154
5,100,5,1,39,38,39,0.965200,0.990600,0.36097465828061104,0.36097465828061104,0,7973
5,100,5,1,40,39,40,0.990600,1.016000,0.38481353968381882,0.38481353968381882,0,3978
5,100,5,1,41,40,41,1.016000,1.041400,0.31079011037945747,0.31079011037945747,0,629
5,100,5,1,42,41,42,1.041400,1.066800,0.30259647220373154,0.30259647220373154,0,238
5,100,5,1,43,42,43,1.066800,1.092200,0.25133327146371204,0.25133327146371204,0,408
5,100,5,1,44,43,44,1.092200,1.117600,0.2023090273141861,0.2023090273141861,0,459
5,100,5,1,45,44,45,1.117600,1.143000,0.24790022149682045,0.24790022149682045,0,901
5,100,5,1,46,45,46,1.143000,1.168400,0.15750647485256195,0.15750647485256195,0,1666
5,100,5,1,47,46,47,1.168400,1.193800,0.13794787880033255,0.13794787880033255,0,4335
5,100,5,1,48,47,48,1.193800,1.219200,0.17029106989502907,0.17029106989502907,0,7769
5,100,5,1,49,48,49,1.219200,1.244600,0.10230489540845156,0.10230489540845156,0,5304
5,100,5,1,50,49,50,1.244600,1.270000,0.1226862609386444,0.1226862609386444,0,4913
5,100,5,1,51,50,51,1.270000,1.295400,0.075900171417742968,0.075900171417742968,0,7446
5,100,5,1,52,51,52,1.295400,1.320800,0.066452916245907545,0.066452916245907545,0,6664
5,100,5,1,53,52,53,1.320800,1.346200,0.059613620862364769,0.059613620862364769,0,187
5,100,5,1,54,53,54,1.346200,1.371600,0.048252906650304794,0.048252906650304794,0,340
5,100,5,1,55,54,55,1.371600,1.397000,0.041287696609894432,0.041287696609894432,0,408
5,100,5,1,56,55,56,1.397000,1.422400,0.051258082812031112,0.051258082812031112,0,323
5,100,5,1,57,56,57,1.422400,1.447800,0.030126098543405533,0.030126098543405533,0,357
5,100,5,1,58,57,58,1.447800,1.473200,0.02701824507676065,0.02701824507676065,0,850
5,100,5,1,59,58,59,1.473200,1.498600,0.036231118254363537,0.036231118254363537,0,3094
5,100,5,1,60,59,60,1.498600,1.524000,0.019371742149814963,0.019371742149814963,0,7820
5,100,5,1,61,60,61,1.524000,1.549400,0.01623934751842171,0.01623934751842171,0,6341
5,100,5,1,62,61,62,1.549400,1.574800,0.013808461371809244,0.013808461371809244,0,4947
5,100,5,1,63,62,63,1.574800,1.600200,0.011511310003697872,0.011511310003697872,0,6528
5,100,5,1,64,63,64,1.600200,1.625600,0.0097816268680617213,0.0097816268680617213,0,8381
5,100,5,1,65,64,65,1.625600,1.651000,0.0082728342385962605,0.0082728342385962605,0,51
5,100,5,1,66,65,66,1.651000,1.676400,0.0069761965423822403,0.0069761965423822403,0,153
5,100,5,1,67,66,67,1.676400,1.701800,0.0052169871341902763,0.0052169871341902763,0,51
5,100,5,1,68,67,68,1.701800,1.727200,0.0042887174058705568,0.0042887174058705568,0,136
5,100,5,1,69,68,69,1.727200,1.752600,0.0039621549658477306,0.0039621549658477306,0,187
5,100,5,1,70,69,70,1.752600,1.778000,0.0033933632075786591,0.0033933632075786591,0,170
5,100,5,1,71,70,71,1.778000,1.803400,0.0049470767262391746,0.0049470767262391746,0,1394
5,100,5,1,72,71,72,1.803400,1.828800,0.0024110661237500609,0.0024110661237500609,0,4624
5,100,5,1,73,72,73,1.828800,1.854200,0.0019891619449481368,0.0019891619449481368,0,8840
5,100,5,1,74,73,74,1.854200,1.879600,0.0016828232328407466,0.0016828232328407466,0,5933
5,100,5,1,75,74,75,1.879600,1.905000,0.0013646289182361216,0.0013646289182361216,0,7259
5,100,5,1,76,75,76,1.905000,1.930400,0.0011298105673631653,0.0011298105673631653,0,9214
5,100,5,1,77,76,77,1.930400,1.955800,0.00076697466283803806,0.00076697466283803806,0,17
5,100,5,1,78,77,78,1.955800,1.981200,,0.00066411363465401036,1,0
5,100,5,1,79,78,79,1.981200,2.006600,,0.00056125260646998256,1,0
5,100,5,1,80,79,80,2.006600,2.032000,0.00045839157828595487,0.00045839157828595487,0,102
5,100,5,1,81,80,81,2.032000,2.057400,0.0004203156699077226,0.0004203156699077226,0,119
5,100,5,1,82,81,82,2.057400,2.082800,0.00031988969276426361,0.00031988969276426361,0,68
5,100,5,1,83,82,83,2.082800,2.108200,0.00052382025751285255,0.00052382025751285255,0,17
5,100,5,1,84,83,84,2.108200,2.133600,0.00045597749267471953,0.00045597749267471953,0,272
5,100,5,1,85,84,85,2.133600,2.159000,0.00020637648049159907,0.00020637648049159907,0,595
5,100,5,1,86,85,86,2.159000,2.184400,0.00017231039601028897,0.00017231039601028897,0,8636
5,100,5,1,87,86,87,2.184400,2.209800,0.00014399603605852462,0.00014399603605852462,0,15708
5,100,5,1,88,87,88,2.209800,2.235200,0.00011921497480216203,0.00011921497480216203,0,11900
5,100,5,1,89,88,89,2.235200,2.260600,8.3162679402448703e-05,8.3162679402448703e-05,0,34
5,100,5,1,90,89,90,2.260600,2.286000,,7.7238028015100014e-05,1,0
5,100,5,1,91,90,91,2.286000,2.311400,,7.1313376627751325e-05,1,0
5,100,5,1,92,91,92,2.311400,2.336800,,6.5388725240402636e-05,1,0
5,100,5,1,93,92,93,2.336800,2.362200,,5.9464073853053961e-05,1,0
5,100,5,1,94,93,94,2.362200,2.387600,,5.3539422465705272e-05,1,0
5,100,5,1,95,94,95,2.387600,2.413000,,4.7614771078356583e-05,1,0
5,100,5,1,96,95,96,2.413000,2.438400,,4.1690119691007901e-05,1,0
5,100,5,1,97,96,97,2.438400,2.463800,,3.5765468303659212e-05,1,0
5,100,5,1,98,97,98,2.463800,2.489200,,2.9840816916310523e-05,1,0
5,100,5,1,99,98,99,2.489200,2.514600,,2.3916165528961841e-05,1,0
5,100,5,1,100,99,100,2.514600,2.540000,1.7991514141613152e-05,1.7991514141613152e-05,0,37451
6,120,6,1,1,0,1,0.000000,0.025400,1,1,0,46206
6,120,6,1,2,1,2,0.025400,0.050800,,0.99999997615814207,1,0
6,120,6,1,3,2,3,0.050800,0.076200,,0.99999995231628414,1,0
6,120,6,1,4,3,4,0.076200,0.101600,,0.99999992847442631,1,0
6,120,6,1,5,4,5,0.101600,0.127000,,0.99999990463256838,1,0
6,120,6,1,6,5,6,0.127000,0.152400,0.99999988079071045,0.99999988079071045,0,51
6,120,6,1,7,6,7,0.152400,0.177800,0.99999984105428064,0.99999984105428064,0,527
6,120,6,1,8,7,8,0.177800,0.203200,0.99999958276748657,0.99999958276748657,0,1547
6,120,6,1,9,8,9,0.203200,0.228600,0.99999904632568359,0.99999904632568359,0,4879
6,120,6,1,10,9,10,0.228600,0.254000,0.99999785423278809,0.99999785423278809,0,7956
6,120,6,1,11,10,11,0.254000,0.279400,0.99999481439590454,0.99999481439590454,0,6239
6,120,6,1,12,11,12,0.279400,0.304800,0.99998874962329865,0.99998874962329865,0,8585
6,120,6,1,13,12,13,0.304800,0.330200,0.9999755322933197,0.9999755322933197,0,9265
6,120,6,1,14,13,14,0.330200,0.355600,0.99995543956756594,0.99995543956756594,0,5304
6,120,6,1,15,14,15,0.355600,0.381000,0.9999174177646637,0.9999174177646637,0,1632
6,120,6,1,16,15,16,0.381000,0.406400,0.99983259042104089,0.99983259042104089,0,476
6,120,6,1,17,16,17,0.406400,0.431800,0.99971452355384827,0.99971452355384827,0,765
6,120,6,1,18,17,18,0.431800,0.457200,0.99954098463058472,0.99954098463058472,0,1989
6,120,6,1,19,18,19,0.457200,0.482600,0.99929353594779968,0.99929353594779968,0,2176
6,120,6,1,20,19,20,0.482600,0.508000,0.99879541993141174,0.99879541993141174,0,1717
6,120,6,1,21,20,21,0.508000,0.533400,0.99808032810688019,0.99808032810688019,0,2057
6,120,6,1,22,21,22,0.533400,0.558800,0.99664068222045898,0.99664068222045898,0,3009
6,120,6,1,23,22,23,0.558800,0.584200,0.99496500194072723,0.99496500194072723,0,5644
6,120,6,1,24,23,24,0.584200,0.609600,0.99142076969146731,0.99142076969146731,0,6851
6,120,6,1,25,24,25,0.609600,0.635000,0.98801877498626711,0.98801877498626711,0,7752
6,120,6,1,26,25,26,0.635000,0.660400,0.98287910223007202,0.98287910223007202,0,9265
6,120,6,1,27,26,27,0.660400,0.685800,0.97916992505391443,0.97916992505391443,0,2669
6,120,6,1,28,27,28,0.685800,0.711200,0.9678052465120951,0.9678052465120951,0,1632
6,120,6,1,29,28,29,0.711200,0.736600,0.95497605204582214,0.95497605204582214,0,2074
6,120,6,1,30,29,30,0.736600,0.762000,0.94117715954780579,0.94117715954780579,0,1360
6,120,6,1,31,30,31,0.762000,0.787400,0.92992858091990149,0.92992858091990149,0,629
6,120,6,1,32,31,32,0.787400,0.812800,0.89684688299894333,0.89684688299894333,0,408
6,120,6,1,33,32,33,0.812800,0.838200,0.8988202611605326,0.8988202611605326,0,1241
6,120,6,1,34,33,34,0.838200,0.863600,0.83799386024475098,0.83799386024475098,0,2822
6,120,6,1,35,34,35,0.863600,0.889000,0.82970611751079559,0.82970611751079559,0,4981
6,120,6,1,36,35,36,0.889000,0.914400,0.80140130519866948,0.80140130519866948,0,6171
6,120,6,1,37,36,37,0.914400,0.939800,0.76648021936416622,0.76648021936416622,0,6086
6,120,6,1,38,37,38,0.939800,0.965200,0.68755502104759214,0.68755502104759214,0,6154
6,120,6,1,39,38,39,0.965200,0.990600,0.64283212274312973,0.64283212274312973,0,7973
6,120,6,1,40,39,40,0.990600,1.016000,0.64468105137348175,0.64468105137348175,0,3978
6,120,6,1,41,40,41,1.016000,1.041400,0.57240912318229675,0.57240912318229675,0,629
6,120,6,1,42,41,42,1.041400,1.066800,0.55105995386838913,0.55105995386838913,0,238
6,120,6,1,43,42,43,1.066800,1.092200,0.49765525261561078,0.49765525261561078,0,408
6,120,6,1,44,43,44,1.092200,1.117600,0.4329119510948658,0.4329119510948658,0,459
6,120,6,1,45,44,45,1.117600,1.143000,0.47323879599571228,0.47323879599571228,0,901
6,120,6,1,46,45,46,1.143000,1.168400,0.35700492858886718,0.35700492858886718,0,1666
6,120,6,1,47,46,47,1.168400,1.193800,0.32272430881857872,0.32272430881857872,0,4335
6,120,6,1,48,47,48,1.193800,1.219200,0.35821135714650154,0.35821135714650154,0,7769
6,120,6,1,49,48,49,1.219200,1.244600,0.25460322387516499,0.25460322387516499,0,5304
6,120,6,1,50,49,50,1.244600,1.270000,0.27726177871227264,0.27726177871227264,0,4913
6,120,6,1,51,50,51,1.270000,1.295400,0.19983215257525444,0.19983215257525444,0,7446
6,120,6,1,52,51,52,1.295400,1.320800,0.1789239589124918,0.1789239589124918,0,6664
6,120,6,1,53,52,53,1.320800,1.346200,0.1634670838713646,0.1634670838713646,0,187
6,120,6,1,54,53,54,1.346200,1.371600,0.13740005437284708,0.13740005437284708,0,340
6,120,6,1,55,54,55,1.371600,1.397000,0.12074639648199081,0.12074639648199081,0,408
6,120,6,1,56,55,56,1.397000,1.422400,0.14150987068812051,0.14150987068812051,0,323
6,120,6,1,57,56,57,1.422400,1.447800,0.092802037484943867,0.092802037484943867,0,357
6,120,6,1,58,57,58,1.447800,1.473200,0.084678340703248978,0.084678340703248978,0,850
6,120,6,1,59,58,59,1.473200,1.498600,0.10317095182836056,0.10317095182836056,0,3094
6,120,6,1,60,59,60,1.498600,1.524000,0.063837799243628979,0.063837799243628979,0,7820
6,120,6,1,61,60,61,1.524000,1.549400,0.055440173484385014,0.055440173484385014,0,6341
6,120,6,1,62,61,62,1.549400,1.574800,0.048186455387622118,0.048186455387622118,0,4947
6,120,6,1,63,62,63,1.574800,1.600200,0.041547791101038456,0.041547791101038456,0,6528
6,120,6,1,64,63,64,1.600200,1.625600,0.036109357140958309,0.036109357140958309,0,8381
6,120,6,1,65,64,65,1.625600,1.651000,0.031467163236811757,0.031467163236811757,0,51
6,120,6,1,66,65,66,1.651000,1.676400,0.026959891896694899,0.026959891896694899,0,153
6,120,6,1,67,66,67,1.676400,1.701800,0.021089007845148444,0.021089007845148444,0,51
6,120,6,1,68,67,68,1.701800,1.727200,0.017780375783331692,0.017780375783331692,0,136
6,120,6,1,69,68,69,1.727200,1.752600,0.016839372343383729,0.016839372343383729,0,187
6,120,6,1,70,69,70,1.752600,1.778000,0.014545541349798441,0.014545541349798441,0,170
6,120,6,1,71,70,71,1.778000,1.803400,0.019104031380265951,0.019104031380265951,0,1394
6,120,6,1,72,71,72,1.803400,1.828800,0.010860019735991955,0.010860019735991955,0,4624
6,120,6,1,73,72,73,1.828800,1.854200,0.0094510758644901216,0.0094510758644901216,0,8840
6,120,6,1,74,73,74,1.854200,1.879600,0.0081798471510410309,0.0081798471510410309,0,5933
6,120,6,1,75,74,75,1.879600,1.905000,0.0067820182302966714,0.0067820182302966714,0,7259
6,120,6,1,76,75,76,1.905000,1.930400,0.0058430852368474007,0.0058430852368474007,0,9214
