time_s layer hot_radius_m alpha_avg alpha_min gas_kg_s gas_kg_m2_s h_W_m2_K Ts_max_C recession_m killed_for_next_step
  0.16000000E+01    0   0.66675000E-01   0.83922699E+00   0.83922699E+00   0.70534953E-06   0.12122550E+00   0.83754843E+03   0.12905671E+04   0.80370065E-04  0
  0.16500000E+01    0   0.66675000E-01   0.85730010E+00   0.85730010E+00   0.70707324E-06   0.12152175E+00   0.83721607E+03   0.12962771E+04   0.82233016E-04  0
  0.17000000E+01    0   0.66675000E-01   0.87364146E+00   0.87364146E+00   0.70862243E-06   0.12178800E+00   0.83691757E+03   0.13022127E+04   0.84083475E-04  0
  0.17500000E+01    0   0.66675000E-01   0.88837394E+00   0.88837394E+00   0.70953831E-06   0.12194541E+00   0.83674120E+03   0.13081357E+04   0.85921745E-04  0
  0.18000000E+01    0   0.66675000E-01   0.90162015E+00   0.90162015E+00   0.70989809E-06   0.12200724E+00   0.83667194E+03   0.13140208E+04   0.87748138E-04  0
  0.18500000E+01    0   0.66675000E-01   0.91349801E+00   0.91349801E+00   0.70976609E-06   0.12198456E+00   0.83669735E+03   0.13198579E+04   0.89562959E-04  0
  0.19000000E+01    0   0.66675000E-01   0.92412037E+00   0.92412037E+00   0.70920771E-06   0.12188859E+00   0.83680486E+03   0.13256436E+04   0.91366485E-04  0
  0.19500000E+01    0   0.66675000E-01   0.93359447E+00   0.93359447E+00   0.70827748E-06   0.12172872E+00   0.83698402E+03   0.13313757E+04   0.93158975E-04  0
  0.20000000E+01    0   0.66675000E-01   0.94202194E+00   0.94202194E+00   0.70702613E-06   0.12151365E+00   0.83722515E+03   0.13370531E+04   0.94940664E-04  0
  0.20500000E+01    0   0.66675000E-01   0.94949844E+00   0.94949844E+00   0.70549934E-06   0.12125125E+00   0.83751954E+03   0.13426745E+04   0.96711769E-04  0
  0.21000000E+01    0   0.66675000E-01   0.95611370E+00   0.95611370E+00   0.70373876E-06   0.12094866E+00   0.83785927E+03   0.13482391E+04   0.98472492E-04  0
  0.21500000E+01    0   0.66675000E-01   0.96195143E+00   0.96195143E+00   0.70177819E-06   0.12061171E+00   0.83823791E+03   0.13537453E+04   0.10022302E-03  0
  0.22000000E+01    0   0.66675000E-01   0.96708947E+00   0.96708947E+00   0.69965130E-06   0.12024617E+00   0.83864906E+03   0.13591924E+04   0.10196353E-03  0
  0.22500000E+01    0   0.66675000E-01   0.97159976E+00   0.97159976E+00   0.69738393E-06   0.11985649E+00   0.83908781E+03   0.13645788E+04   0.10369419E-03  0
  0.23000000E+01    0   0.66675000E-01   0.97554868E+00   0.97554868E+00   0.69500272E-06   0.11944724E+00   0.83954909E+03   0.13699038E+04   0.10541516E-03  0
  0.23500000E+01    0   0.66675000E-01   0.97899705E+00   0.97899705E+00   0.69252894E-06   0.11902208E+00   0.84002884E+03   0.13751658E+04   0.10712659E-03  0
  0.24000000E+01    0   0.66675000E-01   0.98200053E+00   0.98200053E+00   0.68998011E-06   0.11858402E+00   0.84052371E+03   0.13803642E+04   0.10882862E-03  0
  0.24500000E+01    0   0.66675000E-01   0.98460978E+00   0.98460978E+00   0.68737388E-06   0.11813610E+00   0.84103033E+03   0.13854980E+04   0.11052140E-03  0
  0.25000000E+01    0   0.66675000E-01   0.98687071E+00   0.98687071E+00   0.68472251E-06   0.11768042E+00   0.84154636E+03   0.13905663E+04   0.11220506E-03  0
  0.25500000E+01    0   0.66675000E-01   0.98882481E+00   0.98882481E+00   0.68203987E-06   0.11721937E+00   0.84206911E+03   0.13955687E+04   0.11387974E-03  0
  0.26000000E+01    0   0.66675000E-01   0.99050948E+00   0.99050948E+00   0.67933614E-06   0.11675469E+00   0.84259663E+03   0.14005046E+04   0.11554556E-03 **
  0.26500000E+01 ****   0.66694844E-01   0.98714793E+00   0.98714793E+00   0.59019076E-06   0.10140346E+00   0.86040339E+03   0.12270610E+04   0.11760190E-03  0
  0.27000000E+01 ****   0.66694844E-01   0.98798025E+00   0.98798025E+00   0.52833290E-06   0.90775369E-01   0.87317897E+03   0.11590036E+04   0.11983027E-03  0
  0.27500000E+01 ****   0.66694844E-01   0.98862675E+00   0.98862675E+00   0.47368486E-06   0.81386032E-01   0.88478533E+03   0.11047876E+04   0.12220247E-03  0
  0.28000000E+01 ****   0.66694844E-01   0.98914438E+00   0.98914438E+00   0.42658889E-06   0.73294251E-01   0.89503816E+03   0.10604448E+04   0.12469665E-03  0
  0.28500000E+01 ****   0.66694844E-01   0.98956743E+00   0.98956743E+00   0.38587946E-06   0.66299772E-01   0.90409404E+03   0.10226690E+04   0.12729739E-03  0
  0.29000000E+01 ****   0.66694844E-01   0.98991889E+00   0.98991889E+00   0.35053895E-06   0.60227752E-01   0.91210550E+03   0.98965728E+03   0.12999286E-03  0
  0.29500000E+01 ****   0.66694844E-01   0.99021488E+00   0.99021488E+00   0.31970259E-06   0.54929611E-01   0.91921280E+03   0.96026873E+03   0.13277366E-03 **
  0.30000000E+01 ****   0.66714688E-01   0.98643222E+00   0.98643222E+00   0.29104742E-06   0.49991357E-01   0.92593778E+03   0.92663198E+03   0.13564896E-03  0
  0.30500000E+01 ****   0.66714688E-01   0.98674524E+00   0.98674524E+00   0.26821859E-06   0.46070194E-01   0.93134817E+03   0.90950791E+03   0.13857903E-03  0
  0.31000000E+01 ****   0.66714688E-01   0.98700908E+00   0.98700908E+00   0.24705487E-06   0.42435038E-01   0.93642072E+03   0.88599254E+03   0.14157748E-03  0
  0.31500000E+01 ****   0.66714688E-01   0.98723882E+00   0.98723882E+00   0.22814103E-06   0.39186328E-01   0.94100100E+03   0.86482854E+03   0.14463803E-03  0
  0.32000000E+01 ****   0.66714688E-01   0.98744011E+00   0.98744011E+00   0.21118110E-06   0.36273229E-01   0.94514638E+03   0.84529796E+03   0.14775600E-03  0
  0.32500000E+01 ****   0.66714688E-01   0.98761755E+00   0.98761755E+00   0.19594293E-06   0.33655865E-01   0.94890220E+03   0.82712951E+03   0.15092741E-03  0
  0.33000000E+01 ****   0.66714688E-01   0.98777470E+00   0.98777470E+00   0.18217992E-06   0.31291881E-01   0.95232018E+03   0.81015350E+03   0.15414874E-03  0
  0.33500000E+01 ****   0.66714688E-01   0.98791465E+00   0.98791465E+00   0.16972141E-06   0.29151963E-01   0.95543549E+03   0.79424062E+03   0.15741681E-03  0
  0.34000000E+01 ****   0.66714688E-01   0.98803982E+00   0.98803982E+00   0.15841380E-06   0.27209727E-01   0.95828071E+03   0.77928757E+03   0.16072872E-03  0
  0.34500000E+01 ****   0.66714688E-01   0.98815224E+00   0.98815224E+00   0.14812456E-06   0.25442409E-01   0.96088446E+03   0.76522954E+03   0.16408180E-03  0
  0.35000000E+01 ****   0.66714688E-01   0.98825368E+00   0.98825368E+00   0.13873564E-06   0.23829736E-01   0.96327274E+03   0.75198576E+03   0.16747358E-03  0
  0.35500000E+01 ****   0.66714688E-01   0.98834550E+00   0.98834550E+00   0.13014662E-06   0.22354454E-01   0.96546798E+03   0.73948038E+03   0.17090185E-03  0
  0.36000000E+01 ****   0.66714688E-01   0.98842892E+00   0.98842892E+00   0.12227061E-06   0.21001642E-01   0.96748980E+03   0.72764737E+03   0.17436454E-03  0
  0.36500000E+01 ****   0.66714688E-01   0.98850495E+00   0.98850495E+00   0.11503219E-06   0.19758345E-01   0.96935543E+03   0.71642888E+03   0.17785981E-03  0
  0.37000000E+01 ****   0.66714688E-01   0.98857445E+00   0.98857445E+00   0.10836568E-06   0.18613281E-01   0.97108002E+03   0.70577384E+03   0.18138593E-03  0
  0.37500000E+01 ****   0.66714688E-01   0.98863819E+00   0.98863819E+00   0.10221368E-06   0.17556592E-01   0.97267697E+03   0.69563701E+03   0.18494133E-03  0
  0.38000000E+01 ****   0.66714688E-01   0.98869675E+00   0.98869675E+00   0.96525876E-07   0.16579633E-01   0.97415811E+03   0.68597806E+03   0.18852454E-03  0
  0.38500000E+01 ****   0.66714688E-01   0.98875073E+00   0.98875073E+00   0.91258058E-07   0.15674814E-01   0.97553390E+03   0.67676093E+03   0.19213422E-03  0
  0.39000000E+01 ****   0.66714688E-01   0.98880059E+00   0.98880059E+00   0.86371303E-07   0.14835447E-01   0.97681365E+03   0.66795328E+03   0.19576913E-03  0
  0.39500000E+01 ****   0.66714688E-01   0.98884672E+00   0.98884672E+00   0.81831289E-07   0.14055638E-01   0.97800561E+03   0.65952608E+03   0.19942809E-03  0
  0.40000000E+01 ****   0.66714688E-01   0.98888952E+00   0.98888952E+00   0.77607743E-07   0.13330186E-01   0.97911710E+03   0.65145328E+03   0.20311003E-03  0
  0.40500000E+01 ****   0.66714688E-01   0.98892930E+00   0.98892930E+00   0.73673999E-07   0.12654512E-01   0.98015459E+03   0.64371180E+03   0.20681393E-03  0
  0.41000000E+01 ****   0.66714688E-01   0.98896635E+00   0.98896635E+00   0.70006598E-07   0.12024586E-01   0.98112383E+03   0.63628203E+03   0.21053886E-03  0
  0.41500000E+01 ****   0.66714688E-01   0.98900092E+00   0.98900092E+00   0.66584898E-07   0.11436863E-01   0.98202985E+03   0.62915106E+03   0.21428390E-03  0
  0.42000000E+01 ****   0.66714688E-01   0.98903325E+00   0.98903325E+00   0.63390775E-07   0.10888229E-01   0.98287713E+03   0.62233717E+03   0.21804811E-03  0
  0.42500000E+01 ****   0.66714688E-01   0.98906353E+00   0.98906353E+00   0.60405094E-07   0.10375397E-01   0.98367045E+03   0.61581974E+03   0.22183063E-03  0
  0.43000000E+01 ****   0.66714688E-01   0.98909199E+00   0.98909199E+00   0.57610737E-07   0.98954284E-02   0.98441408E+03   0.60956942E+03   0.22563066E-03  0
  0.43500000E+01 ****   0.66714688E-01   0.98911873E+00   0.98911873E+00   0.54992206E-07   0.94456601E-02   0.98511195E+03   0.60356320E+03   0.22944747E-03  0
  0.44000000E+01 ****   0.66714688E-01   0.98914394E+00   0.98914394E+00   0.52535463E-07   0.90236810E-02   0.98576760E+03   0.59778184E+03   0.23328038E-03  0
  0.44500000E+01 ****   0.66714688E-01   0.98916766E+00   0.98916766E+00   0.50227798E-07   0.86273081E-02   0.98638425E+03   0.59220881E+03   0.23712879E-03  0
  0.45000000E+01 ****   0.66714688E-01   0.98919013E+00   0.98919013E+00   0.48057693E-07   0.82545631E-02   0.98696486E+03   0.58682963E+03   0.24099210E-03  0
  0.45500000E+01 ****   0.66714688E-01   0.98921132E+00   0.98921132E+00   0.46014702E-07   0.79036515E-02   0.98751208E+03   0.58163145E+03   0.24486977E-03  0
  0.46000000E+01 ****   0.66714688E-01   0.98923141E+00   0.98923141E+00   0.44089333E-07   0.75729432E-02   0.98802835E+03   0.57660277E+03   0.24876130E-03  0
  0.46500000E+01 ****   0.66714688E-01   0.98925045E+00   0.98925045E+00   0.42272956E-07   0.72609558E-02   0.98851589E+03   0.57173323E+03   0.25266622E-03  0
  0.47000000E+01 ****   0.66714688E-01   0.98926851E+00   0.98926851E+00   0.40557710E-07   0.69663389E-02   0.98897672E+03   0.56701345E+03   0.25658406E-03  0
  0.47500000E+01 ****   0.66714688E-01   0.98928568E+00   0.98928568E+00   0.38936423E-07   0.66878608E-02   0.98941271E+03   0.56243489E+03   0.26051442E-03  0
  0.48000000E+01 ****   0.66714688E-01   0.98930201E+00   0.98930201E+00   0.37402543E-07   0.64243960E-02   0.98982555E+03   0.55798974E+03   0.26445690E-03  0
  0.48500000E+01 ****   0.66714688E-01   0.98931754E+00   0.98931754E+00   0.35950075E-07   0.61749148E-02   0.99021679E+03   0.55367084E+03   0.26841112E-03  0
  0.49000000E+01 ****   0.66714688E-01   0.98933232E+00   0.98933232E+00   0.34573526E-07   0.59384738E-02   0.99058787E+03   0.54947161E+03   0.27237672E-03  0
  0.49500000E+01 ****   0.66714688E-01   0.98934644E+00   0.98934644E+00   0.33267855E-07   0.57142070E-02   0.99094010E+03   0.54538598E+03   0.27635337E-03  0
  0.50000000E+01 ****   0.66714688E-01   0.98935989E+00   0.98935989E+00   0.32028429E-07   0.55013187E-02   0.99127469E+03   0.54140835E+03   0.28034075E-03  0
  0.50500000E+01 ****   0.66714688E-01   0.98937276E+00   0.98937276E+00   0.30850983E-07   0.52990764E-02   0.99159276E+03   0.53753349E+03   0.28433856E-03  0
  0.51000000E+01 ****   0.66714688E-01   0.98938504E+00   0.98938504E+00   0.29731590E-07   0.51068054E-02   0.99189533E+03   0.53375660E+03   0.28834651E-03  0
