time_s layer hot_radius_m alpha_avg alpha_min gas_kg_s gas_kg_m2_s h_W_m2_K Ts_max_C recession_m
  0.10000000E-02    0   0.13335000E+00   0.54173541E-03   0.54173541E-03   0.50846719E-04   0.12137243E-02   0.99806181E+03   0.92775586E+03   0.61931833E-07
  0.20000000E-02    0   0.13335000E+00   0.10838092E-02   0.10838092E-02   0.50817840E-04   0.12130349E-02   0.99806290E+03   0.92865428E+03   0.12382103E-06
