time_s layer hot_radius_m alpha_avg alpha_min gas_kg_s gas_kg_m2_s h_W_m2_K Ts_max_C recession_m killed_for_next_step
  0.16000000E+01    0   0.13335000E+00   0.68605104E+00   0.37163793E+00   0.47881725E-02   0.11429491E+00   0.84540011E+03   0.13345392E+04   0.71079763E-04  0
  0.16500000E+01    0   0.13335000E+00   0.70445283E+00   0.39697767E+00   0.48064448E-02   0.11473108E+00   0.84490164E+03   0.13397205E+04   0.72872422E-04  0
  0.17000000E+01    0   0.13335000E+00   0.72218025E+00   0.42243342E+00   0.48218916E-02   0.11509979E+00   0.84448071E+03   0.13448878E+04   0.74653798E-04  0
  0.17500000E+01    0   0.13335000E+00   0.73923152E+00   0.44790631E+00   0.48344031E-02   0.11539845E+00   0.84414007E+03   0.13504576E+04   0.76423261E-04  0
  0.18000000E+01    0   0.13335000E+00   0.75560614E+00   0.47329998E+00   0.48439172E-02   0.11562555E+00   0.84388123E+03   0.13559338E+04   0.78181178E-04  0
  0.18500000E+01    0   0.13335000E+00   0.77129213E+00   0.49850215E+00   0.48467359E-02   0.11569283E+00   0.84380457E+03   0.13610864E+04   0.79928584E-04  0
  0.19000000E+01    0   0.13335000E+00   0.78630152E+00   0.52343958E+00   0.48486520E-02   0.11573857E+00   0.84375247E+03   0.13662833E+04   0.81665442E-04  0
  0.19500000E+01    0   0.13335000E+00   0.80064056E+00   0.54803217E+00   0.48481526E-02   0.11572665E+00   0.84376605E+03   0.13714312E+04   0.83391986E-04  0
  0.20000000E+01    0   0.13335000E+00   0.81431626E+00   0.57220687E+00   0.48452371E-02   0.11565706E+00   0.84384533E+03   0.13765171E+04   0.85108474E-04  0
  0.20500000E+01    0   0.13335000E+00   0.82733654E+00   0.59589912E+00   0.48399521E-02   0.11553090E+00   0.84398909E+03   0.13815386E+04   0.86815163E-04  0
  0.21000000E+01    0   0.13335000E+00   0.83971043E+00   0.61904604E+00   0.48324043E-02   0.11535074E+00   0.84419447E+03   0.13864923E+04   0.88512311E-04  0
  0.21500000E+01    0   0.13335000E+00   0.85144818E+00   0.64159067E+00   0.48227379E-02   0.11512000E+00   0.84445766E+03   0.13913817E+04   0.90200157E-04  0
  0.22000000E+01    0   0.13335000E+00   0.86256124E+00   0.66348201E+00   0.48111178E-02   0.11484262E+00   0.84477426E+03   0.13962095E+04   0.91878926E-04  0
  0.22500000E+01    0   0.13335000E+00   0.87306233E+00   0.68467535E+00   0.47977377E-02   0.11452323E+00   0.84513910E+03   0.14010265E+04   0.93548726E-04  0
  0.23000000E+01    0   0.13335000E+00   0.88296538E+00   0.70513238E+00   0.47828056E-02   0.11416680E+00   0.84554663E+03   0.14057773E+04   0.95209768E-04  0
  0.23500000E+01    0   0.13335000E+00   0.89228555E+00   0.72482122E+00   0.47665462E-02   0.11377869E+00   0.84599084E+03   0.14105030E+04   0.96862163E-04  0
  0.24000000E+01    0   0.13335000E+00   0.90103911E+00   0.74371619E+00   0.47491946E-02   0.11336450E+00   0.84646540E+03   0.14151528E+04   0.98506115E-04  0
